visitor_id,test_group,visit_date,device_type,location,visitor_type,converted,order_value,bounce,pages_session,select_test
27816,Control,2023-11-07,Desktop,USA,New,0,0.0,0,1,Checkout Process Update
27817,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
27818,Control,2023-11-07,Mobile,UK,New,0,0.0,1,1,Promotional Banner Test
27819,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Promotional Banner Test
27820,Variant B,2023-11-07,Mobile,UK,New,0,0.0,1,1,Checkout Process Update
27821,Control,2023-11-07,Desktop,USA,New,0,0.0,0,2,Homepage Redesign
27822,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Promotional Banner Test
27823,Variant B,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Checkout Process Update
27824,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,0,1,Product Page Layout
27825,Control,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Homepage Redesign
27826,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
27827,Control,2023-11-07,Desktop,Canada,New,0,0.0,0,4,Promotional Banner Test
27828,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Homepage Redesign
27829,Variant B,2023-11-07,Desktop,UK,New,0,0.0,0,2,Homepage Redesign
27830,Control,2023-11-07,Desktop,Canada,Returning,0,0.0,1,1,Checkout Process Update
27831,Control,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Product Page Layout
27832,Variant B,2023-11-07,Desktop,UK,Returning,0,0.0,1,1,Homepage Redesign
27833,Control,2023-11-07,Desktop,UK,New,0,0.0,1,1,Homepage Redesign
27834,Control,2023-11-07,Mobile,Canada,Returning,0,0.0,0,5,Homepage Redesign
27835,Variant B,2023-11-07,Tablet,USA,New,0,0.0,0,1,Checkout Process Update
27836,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
27837,Control,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
27838,Control,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Checkout Process Update
27839,Control,2023-11-07,Tablet,USA,New,0,0.0,1,1,Promotional Banner Test
27840,Variant B,2023-11-07,Mobile,UK,Returning,0,0.0,1,1,Checkout Process Update
27841,Control,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Checkout Process Update
27842,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,0,6,Product Page Layout
27843,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
27844,Control,2023-11-07,Tablet,USA,New,0,0.0,1,1,Checkout Process Update
27845,Variant B,2023-11-07,Desktop,UK,New,0,0.0,1,1,Product Page Layout
27846,Control,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Homepage Redesign
27847,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
27848,Variant B,2023-11-07,Desktop,UK,Returning,0,0.0,0,4,Promotional Banner Test
27849,Control,2023-11-07,Mobile,UK,New,0,0.0,0,3,Promotional Banner Test
27850,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Checkout Process Update
27851,Control,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Checkout Process Update
27852,Variant B,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Promotional Banner Test
27853,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,0,5,Promotional Banner Test
27854,Variant B,2023-11-07,Desktop,USA,Returning,1,132.56,0,4,Checkout Process Update
27855,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
27856,Control,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
27857,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
27858,Variant B,2023-11-07,Desktop,Canada,New,1,95.85,0,8,Homepage Redesign
27859,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,0,5,Checkout Process Update
27860,Control,2023-11-07,Desktop,Canada,Returning,0,0.0,1,1,Promotional Banner Test
27861,Control,2023-11-07,Desktop,USA,New,0,0.0,0,1,Promotional Banner Test
27862,Variant B,2023-11-07,Mobile,UK,New,0,0.0,0,2,Homepage Redesign
27863,Control,2023-11-07,Desktop,USA,New,0,0.0,0,3,Product Page Layout
27864,Variant B,2023-11-07,Mobile,UK,Returning,0,0.0,0,5,Promotional Banner Test
27865,Control,2023-11-07,Tablet,UK,Returning,0,0.0,1,1,Checkout Process Update
27866,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,0,1,Checkout Process Update
27867,Control,2023-11-07,Mobile,UK,Returning,0,0.0,1,1,Homepage Redesign
27868,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
27869,Control,2023-11-07,Mobile,Canada,Returning,0,0.0,1,1,Checkout Process Update
27870,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
27871,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,0,1,Homepage Redesign
27872,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Product Page Layout
27873,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Product Page Layout
27874,Control,2023-11-07,Desktop,UK,New,0,0.0,0,3,Promotional Banner Test
27875,Variant B,2023-11-07,Desktop,Canada,Returning,0,0.0,1,1,Product Page Layout
27876,Variant B,2023-11-07,Desktop,UK,Returning,0,0.0,1,1,Product Page Layout
27877,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Homepage Redesign
27878,Variant B,2023-11-07,Mobile,USA,New,0,0.0,0,2,Product Page Layout
27879,Variant B,2023-11-07,Desktop,USA,New,0,0.0,0,6,Checkout Process Update
27880,Variant B,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Checkout Process Update
27881,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,0,2,Promotional Banner Test
27882,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
27883,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Product Page Layout
27884,Control,2023-11-07,Tablet,UK,Returning,0,0.0,0,1,Homepage Redesign
27885,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Product Page Layout
27886,Control,2023-11-07,Desktop,USA,Returning,1,138.57,0,4,Homepage Redesign
27887,Control,2023-11-07,Desktop,USA,New,1,100.81,0,6,Homepage Redesign
27888,Control,2023-11-07,Mobile,Canada,Returning,0,0.0,1,1,Promotional Banner Test
27889,Variant B,2023-11-07,Mobile,UK,New,0,0.0,1,1,Product Page Layout
27890,Control,2023-11-07,Desktop,UK,New,0,0.0,1,1,Promotional Banner Test
27891,Control,2023-11-07,Mobile,USA,New,0,0.0,0,1,Promotional Banner Test
27892,Variant B,2023-11-07,Mobile,USA,New,0,0.0,0,1,Checkout Process Update
27893,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
27894,Variant B,2023-11-07,Tablet,Canada,New,0,0.0,1,1,Promotional Banner Test
27895,Control,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Promotional Banner Test
27896,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Product Page Layout
27897,Control,2023-11-07,Desktop,Canada,Returning,0,0.0,1,1,Checkout Process Update
27898,Control,2023-11-07,Tablet,USA,New,0,0.0,0,3,Homepage Redesign
27899,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
27900,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
27901,Variant B,2023-11-07,Desktop,UK,Returning,0,0.0,0,9,Promotional Banner Test
27902,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
27903,Variant B,2023-11-07,Mobile,Canada,New,1,147.23,0,3,Promotional Banner Test
27904,Control,2023-11-07,Desktop,UK,New,1,123.92,0,2,Checkout Process Update
27905,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Product Page Layout
27906,Variant B,2023-11-07,Mobile,Canada,Returning,0,0.0,1,1,Homepage Redesign
27907,Variant B,2023-11-07,Mobile,UK,New,0,0.0,1,1,Homepage Redesign
27908,Variant B,2023-11-07,Mobile,Canada,Returning,0,0.0,1,1,Homepage Redesign
27909,Control,2023-11-07,Desktop,Canada,Returning,0,0.0,0,1,Product Page Layout
27910,Control,2023-11-07,Desktop,Canada,New,0,0.0,0,2,Homepage Redesign
27911,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
27912,Control,2023-11-07,Desktop,Canada,Returning,0,0.0,0,1,Product Page Layout
27913,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Homepage Redesign
27914,Variant B,2023-11-07,Desktop,USA,New,0,0.0,0,2,Product Page Layout
27915,Control,2023-11-07,Mobile,UK,New,0,0.0,0,5,Product Page Layout
27916,Control,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Checkout Process Update
27917,Control,2023-11-07,Desktop,USA,Returning,0,0.0,0,6,Product Page Layout
27918,Control,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
27919,Variant B,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Homepage Redesign
27920,Control,2023-11-07,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
27921,Control,2023-11-07,Mobile,Canada,Returning,0,0.0,0,3,Promotional Banner Test
27922,Control,2023-11-07,Mobile,Canada,New,0,0.0,0,5,Homepage Redesign
27923,Control,2023-11-07,Mobile,Canada,New,0,0.0,0,2,Product Page Layout
27924,Variant B,2023-11-07,Mobile,UK,New,0,0.0,1,1,Checkout Process Update
27925,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Product Page Layout
27926,Variant B,2023-11-07,Tablet,UK,New,0,0.0,1,1,Checkout Process Update
27927,Control,2023-11-07,Mobile,USA,New,0,0.0,0,1,Checkout Process Update
27928,Control,2023-11-07,Mobile,UK,New,0,0.0,1,1,Homepage Redesign
27929,Variant B,2023-11-07,Desktop,Canada,New,1,79.76,0,5,Checkout Process Update
27930,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Homepage Redesign
27931,Control,2023-11-07,Mobile,Canada,Returning,0,0.0,1,1,Promotional Banner Test
27932,Control,2023-11-07,Mobile,UK,New,0,0.0,0,3,Promotional Banner Test
27933,Control,2023-11-07,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
27934,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,0,5,Product Page Layout
27935,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,0,4,Product Page Layout
27936,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Product Page Layout
27937,Control,2023-11-07,Mobile,UK,New,0,0.0,0,2,Checkout Process Update
27938,Variant B,2023-11-07,Mobile,USA,New,0,0.0,0,4,Homepage Redesign
27939,Control,2023-11-07,Desktop,USA,Returning,0,0.0,0,3,Homepage Redesign
27940,Control,2023-11-07,Mobile,USA,New,0,0.0,0,3,Homepage Redesign
27941,Control,2023-11-07,Desktop,USA,New,0,0.0,0,2,Checkout Process Update
27942,Variant B,2023-11-07,Mobile,USA,New,0,0.0,0,2,Homepage Redesign
27943,Control,2023-11-07,Mobile,UK,Returning,0,0.0,1,1,Product Page Layout
27944,Variant B,2023-11-07,Desktop,USA,New,0,0.0,0,3,Product Page Layout
27945,Control,2023-11-07,Desktop,Canada,Returning,0,0.0,1,1,Promotional Banner Test
27946,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
27947,Control,2023-11-07,Mobile,Canada,New,0,0.0,0,1,Checkout Process Update
27948,Control,2023-11-07,Tablet,USA,Returning,0,0.0,0,7,Promotional Banner Test
27949,Control,2023-11-07,Mobile,Canada,Returning,0,0.0,1,1,Promotional Banner Test
27950,Variant B,2023-11-07,Desktop,Canada,Returning,0,0.0,1,1,Promotional Banner Test
27951,Control,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Promotional Banner Test
27952,Control,2023-11-07,Desktop,USA,Returning,1,121.93,0,6,Checkout Process Update
27953,Variant B,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Product Page Layout
27954,Control,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Product Page Layout
27955,Control,2023-11-07,Mobile,UK,New,0,0.0,1,1,Checkout Process Update
27956,Control,2023-11-07,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
27957,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
27958,Variant B,2023-11-07,Desktop,Canada,New,1,94.27,0,9,Product Page Layout
27959,Variant B,2023-11-07,Desktop,UK,Returning,0,0.0,0,1,Product Page Layout
27960,Variant B,2023-11-07,Tablet,USA,New,0,0.0,1,1,Promotional Banner Test
27961,Control,2023-11-07,Mobile,USA,New,0,0.0,0,4,Homepage Redesign
27962,Control,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Promotional Banner Test
27963,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
27964,Control,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Homepage Redesign
27965,Control,2023-11-07,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
27966,Variant B,2023-11-07,Desktop,USA,New,0,0.0,0,7,Promotional Banner Test
27967,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
27968,Control,2023-11-07,Mobile,USA,New,0,0.0,0,4,Homepage Redesign
27969,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Product Page Layout
27970,Control,2023-11-07,Desktop,Canada,New,0,0.0,0,3,Product Page Layout
27971,Variant B,2023-11-07,Mobile,USA,New,0,0.0,0,1,Checkout Process Update
27972,Control,2023-11-07,Desktop,USA,New,0,0.0,0,3,Promotional Banner Test
27973,Control,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Promotional Banner Test
27974,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,0,1,Checkout Process Update
27975,Control,2023-11-07,Desktop,USA,New,0,0.0,0,1,Product Page Layout
27976,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
27977,Control,2023-11-07,Desktop,USA,Returning,0,0.0,0,3,Checkout Process Update
27978,Control,2023-11-07,Mobile,Canada,New,0,0.0,0,4,Homepage Redesign
27979,Control,2023-11-07,Mobile,USA,New,0,0.0,1,1,Product Page Layout
27980,Variant B,2023-11-07,Mobile,USA,New,0,0.0,0,3,Checkout Process Update
27981,Variant B,2023-11-07,Desktop,Canada,Returning,0,0.0,0,3,Checkout Process Update
27982,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,0,2,Promotional Banner Test
27983,Control,2023-11-07,Mobile,Canada,Returning,0,0.0,1,1,Checkout Process Update
27984,Control,2023-11-07,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
27985,Control,2023-11-07,Tablet,USA,Returning,0,0.0,0,4,Promotional Banner Test
27986,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
27987,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
27988,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
27989,Control,2023-11-07,Desktop,USA,Returning,0,0.0,0,5,Homepage Redesign
27990,Control,2023-11-07,Mobile,UK,New,0,0.0,1,1,Homepage Redesign
27991,Control,2023-11-07,Tablet,USA,Returning,0,0.0,0,1,Homepage Redesign
27992,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Promotional Banner Test
27993,Variant B,2023-11-07,Desktop,UK,New,0,0.0,1,1,Checkout Process Update
27994,Control,2023-11-07,Tablet,UK,Returning,0,0.0,0,1,Product Page Layout
27995,Variant B,2023-11-07,Desktop,USA,New,0,0.0,0,6,Promotional Banner Test
27996,Control,2023-11-07,Tablet,USA,New,0,0.0,1,1,Promotional Banner Test
27997,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Product Page Layout
27998,Variant B,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Checkout Process Update
27999,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
28000,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
28001,Variant B,2023-11-07,Mobile,Canada,Returning,0,0.0,0,7,Checkout Process Update
28002,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Product Page Layout
28003,Variant B,2023-11-07,Desktop,USA,New,1,147.17,0,4,Product Page Layout
28004,Variant B,2023-11-07,Mobile,UK,New,0,0.0,0,2,Checkout Process Update
28005,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
28006,Control,2023-11-07,Desktop,UK,Returning,0,0.0,1,1,Checkout Process Update
28007,Control,2023-11-07,Desktop,UK,New,0,0.0,1,1,Homepage Redesign
28008,Variant B,2023-11-07,Desktop,Canada,Returning,0,0.0,1,1,Checkout Process Update
28009,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Homepage Redesign
28010,Variant B,2023-11-07,Mobile,Canada,Returning,0,0.0,0,2,Promotional Banner Test
28011,Variant B,2023-11-07,Tablet,USA,New,0,0.0,1,1,Promotional Banner Test
28012,Control,2023-11-07,Mobile,UK,New,0,0.0,1,1,Product Page Layout
28013,Variant B,2023-11-07,Desktop,USA,Returning,1,88.67,0,4,Promotional Banner Test
28014,Control,2023-11-07,Desktop,USA,New,1,75.44,0,4,Promotional Banner Test
28015,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
28016,Control,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Promotional Banner Test
28017,Control,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Homepage Redesign
28018,Control,2023-11-07,Mobile,UK,Returning,0,0.0,0,2,Product Page Layout
28019,Control,2023-11-07,Tablet,USA,New,0,0.0,0,2,Product Page Layout
28020,Control,2023-11-07,Desktop,USA,Returning,0,0.0,0,2,Checkout Process Update
28021,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
28022,Control,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Product Page Layout
28023,Control,2023-11-07,Desktop,USA,New,0,0.0,0,3,Product Page Layout
28024,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Checkout Process Update
28025,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,0,4,Product Page Layout
28026,Control,2023-11-07,Mobile,UK,New,0,0.0,0,1,Checkout Process Update
28027,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,0,1,Promotional Banner Test
28028,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,0,3,Promotional Banner Test
28029,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
28030,Variant B,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Homepage Redesign
28031,Variant B,2023-11-07,Tablet,Canada,New,0,0.0,1,1,Checkout Process Update
28032,Control,2023-11-07,Mobile,USA,New,0,0.0,1,1,Product Page Layout
28033,Variant B,2023-11-07,Mobile,USA,New,0,0.0,0,2,Homepage Redesign
28034,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
28035,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
28036,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Product Page Layout
28037,Control,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Product Page Layout
28038,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Promotional Banner Test
28039,Variant B,2023-11-07,Mobile,USA,New,0,0.0,0,1,Checkout Process Update
28040,Variant B,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Checkout Process Update
28041,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
28042,Control,2023-11-07,Mobile,USA,New,0,0.0,0,6,Homepage Redesign
28043,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Product Page Layout
28044,Control,2023-11-07,Mobile,Canada,Returning,0,0.0,1,1,Product Page Layout
28045,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
28046,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Product Page Layout
28047,Control,2023-11-07,Desktop,USA,New,0,0.0,0,1,Checkout Process Update
28048,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,0,3,Checkout Process Update
28049,Control,2023-11-07,Desktop,USA,New,0,0.0,0,7,Checkout Process Update
28050,Control,2023-11-07,Mobile,USA,New,0,0.0,0,4,Checkout Process Update
28051,Control,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Checkout Process Update
28052,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Product Page Layout
28053,Control,2023-11-07,Desktop,Canada,New,1,112.93,0,5,Homepage Redesign
28054,Control,2023-11-07,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
28055,Variant B,2023-11-07,Mobile,Canada,Returning,0,0.0,1,1,Promotional Banner Test
28056,Control,2023-11-07,Desktop,USA,Returning,0,0.0,0,1,Promotional Banner Test
28057,Control,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
28058,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
28059,Control,2023-11-07,Mobile,UK,Returning,0,0.0,0,1,Promotional Banner Test
28060,Variant B,2023-11-07,Mobile,USA,New,0,0.0,0,1,Checkout Process Update
28061,Control,2023-11-07,Desktop,USA,New,1,154.72,0,6,Homepage Redesign
28062,Control,2023-11-07,Tablet,USA,New,0,0.0,1,1,Product Page Layout
28063,Variant B,2023-11-07,Tablet,UK,New,0,0.0,1,1,Checkout Process Update
28064,Control,2023-11-07,Mobile,USA,New,0,0.0,0,5,Product Page Layout
28065,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Product Page Layout
28066,Variant B,2023-11-07,Mobile,USA,New,0,0.0,0,4,Homepage Redesign
28067,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Promotional Banner Test
28068,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Checkout Process Update
28069,Control,2023-11-07,Mobile,UK,Returning,0,0.0,1,1,Checkout Process Update
28070,Control,2023-11-07,Tablet,USA,Returning,0,0.0,1,1,Checkout Process Update
28071,Variant B,2023-11-07,Desktop,USA,New,0,0.0,0,1,Promotional Banner Test
28072,Variant B,2023-11-07,Mobile,USA,Returning,1,104.43,0,4,Promotional Banner Test
28073,Variant B,2023-11-07,Mobile,Canada,Returning,0,0.0,1,1,Checkout Process Update
28074,Control,2023-11-07,Mobile,USA,Returning,0,0.0,0,2,Promotional Banner Test
28075,Control,2023-11-07,Desktop,UK,New,0,0.0,1,1,Homepage Redesign
28076,Control,2023-11-07,Tablet,USA,Returning,0,0.0,1,1,Checkout Process Update
28077,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
28078,Control,2023-11-07,Mobile,USA,New,0,0.0,0,3,Product Page Layout
28079,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Product Page Layout
28080,Variant B,2023-11-07,Tablet,USA,New,0,0.0,0,2,Promotional Banner Test
28081,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,1,1,Product Page Layout
28082,Control,2023-11-07,Tablet,Canada,New,0,0.0,0,3,Product Page Layout
28083,Variant B,2023-11-07,Tablet,Canada,Returning,0,0.0,0,1,Product Page Layout
28084,Control,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
28085,Variant B,2023-11-07,Mobile,Canada,Returning,0,0.0,1,1,Promotional Banner Test
28086,Control,2023-11-07,Mobile,UK,New,0,0.0,0,1,Promotional Banner Test
28087,Control,2023-11-07,Tablet,Canada,Returning,0,0.0,1,1,Product Page Layout
28088,Variant B,2023-11-07,Desktop,USA,New,0,0.0,0,1,Checkout Process Update
28089,Control,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Product Page Layout
28090,Control,2023-11-07,Mobile,USA,New,0,0.0,0,6,Homepage Redesign
28091,Control,2023-11-07,Tablet,USA,Returning,0,0.0,1,1,Product Page Layout
28092,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
28093,Variant B,2023-11-07,Mobile,USA,New,0,0.0,1,1,Product Page Layout
28094,Variant B,2023-11-07,Mobile,Canada,New,1,80.43,0,6,Promotional Banner Test
28095,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
28096,Control,2023-11-07,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
28097,Control,2023-11-07,Mobile,UK,New,0,0.0,1,1,Homepage Redesign
28098,Variant B,2023-11-07,Mobile,USA,Returning,0,0.0,1,1,Product Page Layout
28099,Variant B,2023-11-07,Mobile,USA,Returning,0,0.0,0,5,Product Page Layout
28100,Control,2023-11-07,Desktop,USA,New,0,0.0,0,1,Promotional Banner Test
28101,Variant B,2023-11-07,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
28102,Variant B,2023-11-07,Tablet,USA,Returning,0,0.0,0,3,Checkout Process Update
28103,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
28104,Control,2023-11-07,Desktop,USA,New,0,0.0,1,1,Product Page Layout
28105,Variant B,2023-11-07,Desktop,Canada,Returning,0,0.0,1,1,Promotional Banner Test
28106,Variant B,2023-11-07,Tablet,UK,Returning,0,0.0,1,1,Checkout Process Update
28107,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,0,1,Promotional Banner Test
28108,Control,2023-11-07,Tablet,USA,Returning,0,0.0,1,1,Promotional Banner Test
28109,Control,2023-11-07,Mobile,UK,Returning,0,0.0,1,1,Promotional Banner Test
28110,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Checkout Process Update
28111,Control,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Product Page Layout
28112,Control,2023-11-07,Tablet,UK,Returning,0,0.0,1,1,Product Page Layout
28113,Control,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Checkout Process Update
28114,Variant B,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Promotional Banner Test
28115,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Homepage Redesign
28116,Control,2023-11-07,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
28117,Variant B,2023-11-07,Desktop,Canada,Returning,0,0.0,1,1,Product Page Layout
28118,Variant B,2023-11-07,Desktop,USA,New,0,0.0,0,1,Checkout Process Update
28119,Control,2023-11-07,Tablet,UK,Returning,0,0.0,0,5,Homepage Redesign
28120,Variant B,2023-11-07,Mobile,UK,New,0,0.0,0,7,Homepage Redesign
28121,Control,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Checkout Process Update
28122,Control,2023-11-07,Mobile,USA,Returning,1,115.95,0,4,Promotional Banner Test
28123,Control,2023-11-07,Desktop,UK,Returning,0,0.0,1,1,Homepage Redesign
28124,Control,2023-11-07,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
28125,Variant B,2023-11-07,Desktop,USA,Returning,0,0.0,1,1,Homepage Redesign
28126,Variant B,2023-11-07,Tablet,USA,Returning,0,0.0,0,2,Promotional Banner Test
28127,Control,2023-11-07,Tablet,USA,New,0,0.0,1,1,Promotional Banner Test
28128,Control,2023-11-07,Desktop,Canada,New,0,0.0,1,1,Checkout Process Update
28129,Variant B,2023-11-07,Mobile,Canada,New,0,0.0,0,4,Product Page Layout
28130,Control,2023-11-07,Tablet,USA,New,0,0.0,0,2,Product Page Layout
28131,Control,2023-11-07,Desktop,Canada,New,0,0.0,0,3,Checkout Process Update
